"time_window","gate_dir",vehicle_model[0],vehicle_model[1],vehicle_model[2],vehicle_model[3],vehicle_model[4],vehicle_model[5],vehicle_model[6],vehicle_model[7],has_etc[0],has_etc[1],vehicle_type[0],vehicle_type[1],no_type,total_volume,working_day
"[2016-09-29 05:40:00,2016-09-29 06:00:00)","2","0","8","3","0","0","0","0","0","11","0","0","0","11","11","1"
"[2016-09-29 05:40:00,2016-09-29 06:00:00)","3","0","10","7","0","0","0","0","0","15","2","0","0","17","17","1"
"[2016-09-29 05:40:00,2016-09-29 06:00:00)","4","0","6","2","1","0","3","0","0","11","1","3","9","0","12","1"
"[2016-10-16 05:20:00,2016-10-16 05:40:00)","0","0","3","0","0","0","0","0","0","3","0","0","0","3","3","0"
"[2016-10-16 05:20:00,2016-10-16 05:40:00)","1","0","24","2","4","3","0","0","0","31","2","7","26","0","33","0"
"[2016-10-16 05:20:00,2016-10-16 05:40:00)","2","0","7","2","0","0","0","0","0","8","1","0","0","9","9","0"
"[2016-10-16 05:20:00,2016-10-16 05:40:00)","3","0","6","6","0","1","0","0","0","11","2","0","0","13","13","0"
"[2016-10-16 05:20:00,2016-10-16 05:40:00)","4","0","7","4","2","0","2","0","0","14","1","5","10","0","15","0"
"[2016-10-07 21:40:00,2016-10-07 22:00:00)","0","0","35","1","3","0","0","0","0","39","0","0","0","39","39","1"
"[2016-10-07 21:40:00,2016-10-07 22:00:00)","1","0","7","3","2","1","1","0","1","9","6","8","7","0","15","1"
"[2016-10-07 21:40:00,2016-10-07 22:00:00)","2","0","3","0","0","0","0","0","0","0","3","0","0","3","3","1"
"[2016-10-07 21:40:00,2016-10-07 22:00:00)","3","0","26","1","0","0","0","0","0","24","3","0","0","27","27","1"
"[2016-10-07 21:40:00,2016-10-07 22:00:00)","4","0","6","1","1","0","0","0","0","4","4","4","4","0","8","1"
"[2016-10-07 22:20:00,2016-10-07 22:40:00)","0","0","22","2","0","0","0","0","0","24","0","0","0","24","24","1"
"[2016-10-07 22:20:00,2016-10-07 22:40:00)","1","0","4","4","2","1","0","0","0","7","4","4","7","0","11","1"
"[2016-10-07 22:20:00,2016-10-07 22:40:00)","2","0","3","0","0","0","0","0","0","0","3","0","0","3","3","1"
"[2016-10-07 22:20:00,2016-10-07 22:40:00)","3","0","16","2","0","0","1","0","0","18","1","0","0","19","19","1"
"[2016-10-07 22:20:00,2016-10-07 22:40:00)","4","0","7","1","0","0","2","0","0","4","6","6","4","0","10","1"
"[2016-10-09 20:20:00,2016-10-09 20:40:00)","0","0","24","2","0","0","0","0","0","21","5","0","0","26","26","0"
"[2016-10-09 20:20:00,2016-10-09 20:40:00)","1","0","32","0","3","0","0","0","0","25","10","32","3","0","35","0"
"[2016-10-09 20:20:00,2016-10-09 20:40:00)","2","0","27","6","0","0","0","0","0","26","7","0","0","33","33","0"
"[2016-10-09 20:20:00,2016-10-09 20:40:00)","3","0","49","7","0","0","0","0","0","44","12","0","0","56","56","0"
"[2016-10-09 20:20:00,2016-10-09 20:40:00)","4","0","40","1","1","0","2","0","0","31","13","39","5","0","44","0"
"[2016-10-14 06:40:00,2016-10-14 07:00:00)","0","0","16","1","2","1","0","0","0","13","7","0","0","20","20","1"
"[2016-10-14 06:40:00,2016-10-14 07:00:00)","1","0","42","7","2","2","4","0","0","48","9","29","28","0","57","1"
"[2016-10-14 06:40:00,2016-10-14 07:00:00)","2","0","41","6","0","0","0","0","0","33","14","0","0","47","47","1"
"[2016-10-14 06:40:00,2016-10-14 07:00:00)","3","0","60","16","1","1","0","0","0","59","19","0","0","78","78","1"
"[2016-10-14 06:40:00,2016-10-14 07:00:00)","4","0","48","3","1","1","1","0","0","44","10","40","14","0","54","1"
"[2016-10-02 18:40:00,2016-10-02 19:00:00)","0","69","6","2","0","0","0","0","0","73","4","0","0","77","77","0"
"[2016-10-02 18:40:00,2016-10-02 19:00:00)","1","0","7","1","0","1","0","0","0","4","5","5","4","0","9","0"
"[2016-10-02 18:40:00,2016-10-02 19:00:00)","2","0","2","0","0","0","0","0","0","0","2","0","0","2","2","0"
"[2016-10-02 18:40:00,2016-10-02 19:00:00)","3","57","4","3","1","1","1","0","0","64","3","0","0","67","67","0"
"[2016-10-02 18:40:00,2016-10-02 19:00:00)","4","0","5","0","0","0","0","0","0","2","3","3","2","0","5","0"
"[2016-10-11 04:20:00,2016-10-11 04:40:00)","0","0","4","4","2","0","5","0","0","15","0","0","0","15","15","1"
"[2016-10-11 04:20:00,2016-10-11 04:40:00)","1","0","13","1","1","1","1","0","0","14","3","7","10","0","17","1"
"[2016-10-11 04:20:00,2016-10-11 04:40:00)","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"[2016-10-11 04:20:00,2016-10-11 04:40:00)","3","0","13","0","1","0","1","0","0","10","5","0","0","15","15","1"
"[2016-10-11 04:20:00,2016-10-11 04:40:00)","4","0","2","0","1","0","1","0","0","3","1","2","2","0","4","1"
"[2016-09-19 05:20:00,2016-09-19 05:40:00)","0","0","6","2","0","0","0","0","0","6","2","0","0","8","8","1"
"[2016-09-19 05:20:00,2016-09-19 05:40:00)","1","0","18","4","0","0","2","0","0","23","1","7","17","0","24","1"
"[2016-09-19 05:20:00,2016-09-19 05:40:00)","2","0","8","4","0","0","0","0","0","12","0","0","0","12","12","1"
"[2016-09-19 05:20:00,2016-09-19 05:40:00)","3","0","7","7","0","0","0","0","0","13","1","0","0","14","14","1"
"[2016-09-19 05:20:00,2016-09-19 05:40:00)","4","0","5","2","0","0","0","0","0","7","0","5","2","0","7","1"
"[2016-10-07 15:00:00,2016-10-07 15:20:00)","0","169","10","1","4","1","3","0","0","180","8","0","0","188","188","1"
"[2016-10-07 15:00:00,2016-10-07 15:20:00)","1","0","16","3","2","2","0","0","0","15","8","9","14","0","23","1"
"[2016-10-07 15:00:00,2016-10-07 15:20:00)","2","0","13","0","0","0","0","0","0","0","13","0","0","13","13","1"
"[2016-10-07 15:00:00,2016-10-07 15:20:00)","3","118","20","9","3","3","2","0","0","139","16","0","0","155","155","1"
"[2016-10-07 15:00:00,2016-10-07 15:20:00)","4","0","25","2","0","0","1","0","0","17","11","11","17","0","28","1"
"[2016-10-05 21:20:00,2016-10-05 21:40:00)","0","77","7","7","1","0","1","0","0","92","1","0","0","93","93","1"
"[2016-10-05 21:20:00,2016-10-05 21:40:00)","1","0","1","1","0","0","3","0","0","5","0","0","5","0","5","1"
"[2016-10-05 21:20:00,2016-10-05 21:40:00)","2","0","6","0","0","1","0","0","0","0","7","0","0","7","7","1"
"[2016-10-05 21:20:00,2016-10-05 21:40:00)","3","60","10","4","2","1","3","0","0","71","9","0","0","80","80","1"
"[2016-10-05 21:20:00,2016-10-05 21:40:00)","4","0","2","2","0","0","1","0","0","3","2","2","3","0","5","1"
"[2016-10-03 09:40:00,2016-10-03 10:00:00)","0","152","28","1","0","1","1","0","0","159","24","0","0","183","183","1"
"[2016-10-03 09:40:00,2016-10-03 10:00:00)","1","0","11","2","3","2","1","0","1","14","6","6","14","0","20","1"
"[2016-10-03 09:40:00,2016-10-03 10:00:00)","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"[2016-10-03 09:40:00,2016-10-03 10:00:00)","3","177","25","1","2","3","1","0","0","186","23","0","0","209","209","1"
"[2016-10-03 09:40:00,2016-10-03 10:00:00)","4","0","13","2","0","2","0","0","0","9","8","10","7","0","17","1"
"[2016-10-12 23:20:00,2016-10-12 23:40:00)","0","0","2","2","0","0","0","0","0","4","0","0","0","4","4","1"
"[2016-10-12 23:20:00,2016-10-12 23:40:00)","1","0","14","3","1","0","0","0","0","14","4","12","6","0","18","1"
"[2016-10-12 23:20:00,2016-10-12 23:40:00)","2","0","8","1","0","0","0","0","0","4","5","0","0","9","9","1"
"[2016-10-12 23:20:00,2016-10-12 23:40:00)","3","0","6","3","0","0","0","0","0","8","1","0","0","9","9","1"
"[2016-10-12 23:20:00,2016-10-12 23:40:00)","4","0","10","0","2","0","0","0","0","8","4","9","3","0","12","1"
"[2016-10-01 18:40:00,2016-10-01 19:00:00)","0","84","3","1","1","0","0","0","0","89","0","0","0","89","89","0"
"[2016-10-01 18:40:00,2016-10-01 19:00:00)","1","0","8","3","0","0","0","0","0","7","4","4","7","0","11","0"
"[2016-10-01 18:40:00,2016-10-01 19:00:00)","2","0","5","0","0","0","0","0","0","0","5","0","0","5","5","0"
"[2016-10-01 18:40:00,2016-10-01 19:00:00)","3","59","9","2","0","1","0","0","0","63","8","0","0","71","71","0"
"[2016-10-01 18:40:00,2016-10-01 19:00:00)","4","0","4","0","0","0","2","0","0","3","3","3","3","0","6","0"
"[2016-09-24 23:40:00,2016-09-25 00:00:00)","0","0","2","1","0","1","0","0","0","2","2","0","0","4","4","0"
"[2016-09-24 23:40:00,2016-09-25 00:00:00)","1","0","10","1","0","0","0","0","1","11","1","8","4","0","12","0"
"[2016-09-24 23:40:00,2016-09-25 00:00:00)","2","0","6","1","0","0","0","0","0","5","2","0","0","7","7","0"
"[2016-09-24 23:40:00,2016-09-25 00:00:00)","3","0","6","11","0","0","1","0","0","15","3","0","0","18","18","0"
"[2016-09-24 23:40:00,2016-09-25 00:00:00)","4","0","11","2","0","1","0","0","0","10","4","12","2","0","14","0"
"[2016-10-11 12:00:00,2016-10-11 12:20:00)","0","0","35","7","0","0","0","0","0","32","10","0","0","42","42","1"
"[2016-10-11 12:00:00,2016-10-11 12:20:00)","1","0","79","16","3","0","0","0","0","79","19","67","31","0","98","1"
"[2016-10-11 12:00:00,2016-10-11 12:20:00)","2","0","53","16","0","0","0","0","0","54","15","0","0","69","69","1"
"[2016-10-11 12:00:00,2016-10-11 12:20:00)","3","0","55","19","1","1","0","0","0","61","15","0","0","76","76","1"
"[2016-10-11 12:00:00,2016-10-11 12:20:00)","4","0","68","8","3","1","0","0","0","65","15","63","17","0","80","1"
"[2016-10-05 08:00:00,2016-10-05 08:20:00)","0","114","11","5","0","0","0","0","0","124","6","0","0","130","130","1"
"[2016-10-05 08:00:00,2016-10-05 08:20:00)","1","0","7","4","1","2","2","0","0","11","5","8","8","0","16","1"
"[2016-10-05 08:00:00,2016-10-05 08:20:00)","2","0","12","0","0","0","0","0","0","0","12","0","0","12","12","1"
"[2016-10-05 08:00:00,2016-10-05 08:20:00)","3","112","28","6","2","1","0","0","1","133","17","0","0","150","150","1"
"[2016-10-05 08:00:00,2016-10-05 08:20:00)","4","0","13","4","0","1","2","0","0","14","6","8","12","0","20","1"
"[2016-10-12 13:40:00,2016-10-12 14:00:00)","0","0","49","2","0","0","0","0","0","40","11","0","0","51","51","1"
"[2016-10-12 13:40:00,2016-10-12 14:00:00)","1","0","81","12","6","1","6","0","0","84","22","68","38","0","106","1"
"[2016-10-12 13:40:00,2016-10-12 14:00:00)","2","0","65","6","1","0","0","0","0","58","14","0","0","72","72","1"
"[2016-10-12 13:40:00,2016-10-12 14:00:00)","3","0","73","27","1","3","0","0","0","77","27","0","0","104","104","1"
"[2016-10-12 13:40:00,2016-10-12 14:00:00)","4","0","73","6","0","1","2","0","0","62","20","60","22","0","82","1"
"[2016-09-25 23:00:00,2016-09-25 23:20:00)","0","0","9","1","0","0","0","0","0","9","1","0","0","10","10","0"
"[2016-09-25 23:00:00,2016-09-25 23:20:00)","1","0","14","2","0","0","1","0","0","14","3","12","5","0","17","0"
"[2016-09-25 23:00:00,2016-09-25 23:20:00)","2","0","13","6","0","0","0","0","0","16","3","0","0","19","19","0"
"[2016-09-25 23:00:00,2016-09-25 23:20:00)","3","0","17","4","0","1","0","0","0","18","4","0","0","22","22","0"
"[2016-09-25 23:00:00,2016-09-25 23:20:00)","4","0","7","1","1","0","1","0","0","10","0","7","3","0","10","0"
"[2016-10-15 07:20:00,2016-10-15 07:40:00)","0","0","48","5","0","0","0","0","0","43","10","0","0","53","53","0"
"[2016-10-15 07:20:00,2016-10-15 07:40:00)","1","0","62","5","3","2","2","1","0","64","11","56","19","0","75","0"
"[2016-10-15 07:20:00,2016-10-15 07:40:00)","2","0","46","2","2","0","0","0","0","33","17","0","0","50","50","0"
"[2016-10-15 07:20:00,2016-10-15 07:40:00)","3","1","87","15","2","2","0","0","0","69","38","0","0","107","107","0"
"[2016-10-15 07:20:00,2016-10-15 07:40:00)","4","0","51","6","1","1","3","0","0","51","11","49","13","0","62","0"
"[2016-10-16 19:20:00,2016-10-16 19:40:00)","0","0","30","0","0","0","0","0","0","25","5","0","0","30","30","0"
"[2016-10-16 19:20:00,2016-10-16 19:40:00)","1","0","55","5","2","1","1","0","0","51","13","57","7","0","64","0"
"[2016-10-16 19:20:00,2016-10-16 19:40:00)","2","0","24","11","0","0","0","0","0","29","6","0","0","35","35","0"
"[2016-10-16 19:20:00,2016-10-16 19:40:00)","3","0","62","12","0","0","0","0","0","53","21","0","0","74","74","0"
"[2016-10-16 19:20:00,2016-10-16 19:40:00)","4","0","82","1","3","0","1","0","0","64","23","82","5","0","87","0"
"[2016-10-13 04:20:00,2016-10-13 04:40:00)","0","0","5","1","0","0","4","0","0","10","0","0","0","10","10","1"
"[2016-10-13 04:20:00,2016-10-13 04:40:00)","1","0","15","1","0","1","2","0","0","16","3","9","10","0","19","1"
"[2016-10-13 04:20:00,2016-10-13 04:40:00)","2","0","2","0","0","0","0","0","0","0","2","0","0","2","2","1"
"[2016-10-13 04:20:00,2016-10-13 04:40:00)","3","0","5","2","2","0","1","0","0","9","1","0","0","10","10","1"
"[2016-10-13 04:20:00,2016-10-13 04:40:00)","4","0","1","1","2","0","1","0","0","5","0","0","5","0","5","1"
"[2016-09-20 17:20:00,2016-09-20 17:40:00)","0","0","39","2","0","1","0","0","0","28","14","0","0","42","42","1"
"[2016-09-20 17:20:00,2016-09-20 17:40:00)","1","0","92","7","3","7","1","0","0","66","44","95","15","0","110","1"
"[2016-09-20 17:20:00,2016-09-20 17:40:00)","2","0","74","11","1","0","0","0","0","66","20","0","0","86","86","1"
"[2016-09-20 17:20:00,2016-09-20 17:40:00)","3","0","90","26","0","0","0","0","0","95","21","0","0","116","116","1"
"[2016-09-20 17:20:00,2016-09-20 17:40:00)","4","0","81","1","2","0","2","0","0","59","27","79","7","0","86","1"
"[2016-10-08 20:20:00,2016-10-08 20:40:00)","0","0","11","1","0","0","0","0","0","9","3","0","0","12","12","0"
"[2016-10-08 20:20:00,2016-10-08 20:40:00)","1","0","25","5","0","0","1","0","0","25","6","24","7","0","31","0"
"[2016-10-08 20:20:00,2016-10-08 20:40:00)","2","0","26","5","0","0","0","0","0","22","9","0","0","31","31","0"
"[2016-10-08 20:20:00,2016-10-08 20:40:00)","3","0","29","9","0","0","0","0","0","30","8","0","0","38","38","0"
"[2016-10-08 20:20:00,2016-10-08 20:40:00)","4","0","27","2","1","0","1","0","0","22","9","26","5","0","31","0"
"[2016-10-03 16:40:00,2016-10-03 17:00:00)","0","91","11","1","0","2","0","0","0","98","7","0","0","105","105","1"
"[2016-10-03 16:40:00,2016-10-03 17:00:00)","1","0","10","3","0","0","0","0","0","8","5","6","7","0","13","1"
"[2016-10-03 16:40:00,2016-10-03 17:00:00)","2","0","7","0","0","1","0","0","0","0","8","0","0","8","8","1"
"[2016-10-03 16:40:00,2016-10-03 17:00:00)","3","71","16","0","1","1","1","0","0","77","13","0","0","90","90","1"
"[2016-10-03 16:40:00,2016-10-03 17:00:00)","4","0","18","1","3","0","0","0","0","10","12","12","10","0","22","1"
"[2016-09-22 19:00:00,2016-09-22 19:20:00)","0","0","25","5","0","0","0","0","0","23","7","0","0","30","30","1"
"[2016-09-22 19:00:00,2016-09-22 19:20:00)","1","0","39","0","2","0","0","0","0","34","7","37","4","0","41","1"
"[2016-09-22 19:00:00,2016-09-22 19:20:00)","2","0","35","4","0","0","0","0","0","31","8","0","0","39","39","1"
"[2016-09-22 19:00:00,2016-09-22 19:20:00)","3","0","37","9","0","1","0","0","0","38","9","0","0","47","47","1"
"[2016-09-22 19:00:00,2016-09-22 19:20:00)","4","0","49","3","1","0","4","0","0","44","13","47","10","0","57","1"
"[2016-09-28 02:40:00,2016-09-28 03:00:00)","0","0","2","5","0","1","1","0","0","8","1","0","0","9","9","1"
"[2016-09-28 02:40:00,2016-09-28 03:00:00)","1","0","7","4","0","1","2","0","0","14","0","5","9","0","14","1"
"[2016-09-28 02:40:00,2016-09-28 03:00:00)","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"[2016-09-28 02:40:00,2016-09-28 03:00:00)","3","0","12","1","0","0","3","0","0","15","1","0","0","16","16","1"
"[2016-09-28 02:40:00,2016-09-28 03:00:00)","4","0","6","0","2","0","2","0","0","10","0","3","7","0","10","1"
"[2016-10-13 20:00:00,2016-10-13 20:20:00)","0","0","17","0","0","0","0","0","0","13","4","0","0","17","17","1"
"[2016-10-13 20:00:00,2016-10-13 20:20:00)","1","0","37","3","2","0","1","0","0","33","10","34","9","0","43","1"
"[2016-10-13 20:00:00,2016-10-13 20:20:00)","2","0","40","4","0","0","0","0","0","31","13","0","0","44","44","1"
"[2016-10-13 20:00:00,2016-10-13 20:20:00)","3","0","50","15","0","0","0","0","0","52","13","0","0","65","65","1"
"[2016-10-13 20:00:00,2016-10-13 20:20:00)","4","0","47","2","0","1","0","0","0","32","18","48","2","0","50","1"
"[2016-10-12 07:40:00,2016-10-12 08:00:00)","0","0","37","5","0","0","0","0","0","29","13","0","0","42","42","1"
"[2016-10-12 07:40:00,2016-10-12 08:00:00)","1","0","95","4","1","2","0","0","1","70","33","88","15","0","103","1"
"[2016-10-12 07:40:00,2016-10-12 08:00:00)","2","0","116","2","0","1","0","0","0","65","54","0","0","119","119","1"
"[2016-10-12 07:40:00,2016-10-12 08:00:00)","3","0","143","8","0","2","0","0","0","95","58","0","0","153","153","1"
"[2016-10-12 07:40:00,2016-10-12 08:00:00)","4","0","88","3","3","0","0","0","0","69","25","80","14","0","94","1"
"[2016-09-27 01:00:00,2016-09-27 01:20:00)","0","0","3","0","1","1","0","0","0","5","0","0","0","5","5","1"
"[2016-09-27 01:00:00,2016-09-27 01:20:00)","1","0","6","0","0","0","0","0","0","5","1","4","2","0","6","1"
"[2016-09-27 01:00:00,2016-09-27 01:20:00)","2","0","1","0","0","0","0","0","0","0","1","0","0","1","1","1"
"[2016-09-27 01:00:00,2016-09-27 01:20:00)","3","0","21","0","0","0","2","0","0","23","0","0","0","23","23","1"
"[2016-09-27 01:00:00,2016-09-27 01:20:00)","4","0","11","0","1","0","0","0","0","8","4","10","2","0","12","1"
"[2016-10-14 08:40:00,2016-10-14 09:00:00)","0","0","41","2","2","1","0","0","0","36","10","0","0","46","46","1"
"[2016-10-14 08:40:00,2016-10-14 09:00:00)","1","0","99","7","1","1","0","0","0","94","14","86","22","0","108","1"
"[2016-10-14 08:40:00,2016-10-14 09:00:00)","2","0","136","4","1","0","0","0","0","95","46","0","0","141","141","1"
"[2016-10-14 08:40:00,2016-10-14 09:00:00)","3","0","127","18","1","0","0","0","0","109","37","0","0","146","146","1"
"[2016-10-14 08:40:00,2016-10-14 09:00:00)","4","0","116","8","1","0","2","0","0","70","57","115","12","0","127","1"
"[2016-10-04 23:40:00,2016-10-05 00:00:00)","0","19","0","1","1","0","0","0","0","21","0","0","0","21","21","1"
"[2016-10-04 23:40:00,2016-10-05 00:00:00)","1","0","3","1","0","0","2","0","0","5","1","1","5","0","6","1"
"[2016-10-04 23:40:00,2016-10-05 00:00:00)","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"[2016-10-04 23:40:00,2016-10-05 00:00:00)","3","6","6","0","0","0","3","0","0","13","2","0","0","15","15","1"
"[2016-10-04 23:40:00,2016-10-05 00:00:00)","4","0","2","1","0","0","1","0","0","3","1","1","3","0","4","1"
"[2016-09-26 06:00:00,2016-09-26 06:20:00)","0","0","11","2","0","0","0","0","0","11","2","0","0","13","13","1"
"[2016-09-26 06:00:00,2016-09-26 06:20:00)","1","0","25","2","2","0","2","0","0","26","5","17","14","0","31","1"
"[2016-09-26 06:00:00,2016-09-26 06:20:00)","2","0","18","7","0","0","0","0","0","22","3","0","0","25","25","1"
"[2016-09-26 06:00:00,2016-09-26 06:20:00)","3","0","28","14","0","0","0","0","0","39","3","0","0","42","42","1"
"[2016-09-26 06:00:00,2016-09-26 06:20:00)","4","0","19","1","0","1","1","0","0","19","3","15","7","0","22","1"
"[2016-10-07 01:00:00,2016-10-07 01:20:00)","0","10","2","1","1","0","1","0","0","13","2","0","0","15","15","1"
"[2016-10-07 01:00:00,2016-10-07 01:20:00)","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"[2016-10-07 01:00:00,2016-10-07 01:20:00)","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"[2016-10-07 01:00:00,2016-10-07 01:20:00)","3","6","9","0","1","0","1","0","0","15","2","0","0","17","17","1"
"[2016-10-07 01:00:00,2016-10-07 01:20:00)","4","0","4","0","0","0","0","0","0","1","3","3","1","0","4","1"
"[2016-10-17 07:00:00,2016-10-17 07:20:00)","0","0","36","5","1","3","0","0","0","34","11","0","0","45","45","1"
"[2016-10-17 07:00:00,2016-10-17 07:20:00)","1","0","94","7","1","2","1","0","1","85","21","88","18","0","106","1"
"[2016-10-17 07:00:00,2016-10-17 07:20:00)","2","0","81","2","0","1","0","0","0","53","31","0","0","84","84","1"
"[2016-10-17 07:00:00,2016-10-17 07:20:00)","3","0","122","18","1","4","0","0","0","97","48","0","0","145","145","1"
"[2016-10-17 07:00:00,2016-10-17 07:20:00)","4","0","76","4","2","2","3","0","0","69","18","67","20","0","87","1"
"[2016-10-01 17:20:00,2016-10-01 17:40:00)","0","123","9","1","0","0","1","0","0","131","3","0","0","134","134","0"
"[2016-10-01 17:20:00,2016-10-01 17:40:00)","1","0","8","3","1","2","0","0","0","7","7","8","6","0","14","0"
"[2016-10-01 17:20:00,2016-10-01 17:40:00)","2","0","8","0","1","0","0","0","0","0","9","0","0","9","9","0"
"[2016-10-01 17:20:00,2016-10-01 17:40:00)","3","77","12","1","1","2","0","0","0","83","10","0","0","93","93","0"
"[2016-10-01 17:20:00,2016-10-01 17:40:00)","4","0","12","0","0","0","0","0","0","6","6","6","6","0","12","0"
"[2016-10-08 15:20:00,2016-10-08 15:40:00)","0","0","39","1","2","0","0","0","0","31","11","0","0","42","42","0"
"[2016-10-08 15:20:00,2016-10-08 15:40:00)","1","0","84","5","2","0","3","0","0","72","22","76","18","0","94","0"
