date,time,gate_dir,vehicle_model[0],vehicle_model[1],vehicle_model[2],vehicle_model[3],vehicle_model[4],vehicle_model[5],vehicle_model[6],vehicle_model[7],has_etc[0],has_etc[1],working_day,total_volume
'2016-10-13','14:40:00',0,0,40,3,0,0,0,0,0,31,12,1,43
'2016-10-13','14:40:00',1,0,68,10,2,1,5,0,0,69,17,1,86
'2016-10-13','14:40:00',2,0,64,18,0,0,0,0,1,72,11,1,83
'2016-10-13','14:40:00',3,0,70,25,0,1,0,0,0,80,16,1,96
'2016-10-13','14:40:00',4,0,108,4,1,1,2,0,0,77,39,1,116
'2016-10-13','15:00:00',0,0,46,2,0,0,0,0,0,33,15,1,48
'2016-10-13','15:00:00',1,0,82,7,1,2,4,0,0,76,20,1,96
'2016-10-13','15:00:00',2,0,79,12,0,0,0,0,0,76,15,1,91
'2016-10-13','15:00:00',3,0,71,23,0,3,0,0,0,76,21,1,97
'2016-10-13','15:00:00',4,0,109,6,1,0,2,0,1,79,40,1,119
'2016-10-13','15:20:00',0,0,38,3,2,0,0,0,0,30,13,1,43
'2016-10-13','15:20:00',1,0,75,7,2,2,1,0,0,68,19,1,87
'2016-10-13','15:20:00',2,0,68,8,1,1,0,0,0,57,21,1,78
'2016-10-13','15:20:00',3,0,93,21,0,3,0,0,0,86,31,1,117
'2016-10-13','15:20:00',4,0,100,2,1,1,1,0,0,76,29,1,105
'2016-10-13','15:40:00',0,0,32,1,0,0,0,0,0,22,11,1,33
'2016-10-13','15:40:00',1,0,70,6,4,0,3,0,0,60,23,1,83
'2016-10-13','15:40:00',2,0,61,11,0,0,0,0,0,59,13,1,72
'2016-10-13','15:40:00',3,0,103,30,0,1,0,0,0,93,41,1,134
'2016-10-13','15:40:00',4,0,98,3,2,0,2,0,0,72,33,1,105
'2016-10-13','16:00:00',0,0,38,5,0,0,0,0,1,36,8,1,44
'2016-10-13','16:00:00',1,0,69,10,1,1,3,0,0,56,28,1,84
'2016-10-13','16:00:00',2,0,75,6,0,0,0,0,0,58,23,1,81
'2016-10-13','16:00:00',3,0,86,23,0,1,0,0,0,84,26,1,110
'2016-10-13','16:00:00',4,0,109,2,4,0,5,0,0,92,28,1,120
'2016-10-13','16:20:00',0,0,44,3,1,0,0,0,0,32,16,1,48
'2016-10-13','16:20:00',1,0,95,11,2,1,7,0,0,80,36,1,116
'2016-10-13','16:20:00',2,0,69,10,0,0,0,0,0,61,18,1,79
'2016-10-13','16:20:00',3,0,91,30,0,1,0,0,0,105,17,1,122
'2016-10-13','16:20:00',4,0,108,5,6,1,2,0,0,92,30,1,122
'2016-10-13','16:40:00',0,0,48,1,0,1,0,0,0,35,15,1,50
'2016-10-13','16:40:00',1,0,90,3,3,0,3,0,0,85,14,1,99
'2016-10-13','16:40:00',2,0,65,7,0,1,0,0,1,57,17,1,74
'2016-10-13','16:40:00',3,2,110,36,0,1,0,0,0,115,34,1,149
'2016-10-13','16:40:00',4,0,89,8,1,0,1,0,0,67,32,1,99
'2016-10-13','17:00:00',0,0,51,3,0,0,0,0,0,37,17,1,54
'2016-10-13','17:00:00',1,0,103,4,4,2,1,0,0,83,31,1,114
'2016-10-13','17:00:00',2,0,66,10,1,0,0,0,0,56,21,1,77
'2016-10-13','17:00:00',3,0,96,17,0,1,0,0,0,80,34,1,114
'2016-10-13','17:00:00',4,0,78,2,3,0,5,0,0,70,18,1,88
'2016-10-13','17:20:00',0,0,40,4,0,1,0,0,0,34,11,1,45
'2016-10-13','17:20:00',1,0,82,4,1,5,2,0,0,55,39,1,94
'2016-10-13','17:20:00',2,0,67,12,1,0,0,0,0,57,23,1,80
'2016-10-13','17:20:00',3,0,98,23,1,1,0,0,0,98,25,1,123
'2016-10-13','17:20:00',4,0,86,4,3,1,2,0,0,67,29,1,96
'2016-10-13','17:40:00',0,0,38,1,0,0,0,0,0,27,12,1,39
'2016-10-13','17:40:00',1,0,107,8,3,1,1,0,0,82,38,1,120
'2016-10-13','17:40:00',2,0,73,6,0,1,0,0,0,53,27,1,80
'2016-10-13','17:40:00',3,0,95,17,0,1,0,0,0,87,26,1,113
'2016-10-13','17:40:00',4,0,102,0,1,0,2,0,0,70,35,1,105
'2016-10-13','18:00:00',0,0,32,2,0,0,0,0,0,20,14,1,34
'2016-10-13','18:00:00',1,0,46,2,2,2,1,0,0,37,16,1,53
'2016-10-13','18:00:00',2,0,65,8,0,0,0,0,0,50,23,1,73
'2016-10-13','18:00:00',3,0,73,16,0,0,0,0,0,71,18,1,89
'2016-10-13','18:00:00',4,0,81,4,0,2,0,0,0,56,31,1,87
'2016-10-13','18:20:00',0,0,28,5,0,0,0,0,0,23,10,1,33
'2016-10-13','18:20:00',1,0,68,2,2,0,1,0,0,53,20,1,73
'2016-10-13','18:20:00',2,0,67,3,0,0,0,0,0,50,20,1,70
'2016-10-13','18:20:00',3,0,53,16,0,1,0,0,0,53,17,1,70
'2016-10-13','18:20:00',4,0,77,0,1,1,1,0,0,59,21,1,80
'2016-10-13','18:40:00',0,0,20,2,0,1,0,0,0,16,7,1,23
'2016-10-13','18:40:00',1,0,72,2,0,1,1,0,0,59,17,1,76
'2016-10-13','18:40:00',2,0,50,1,0,1,0,0,0,33,19,1,52
'2016-10-13','18:40:00',3,0,47,17,0,0,0,0,0,52,12,1,64
'2016-10-13','18:40:00',4,0,66,4,2,2,1,0,0,49,26,1,75
'2016-10-13','19:00:00',0,0,16,0,1,0,0,0,0,10,7,1,17
'2016-10-13','19:00:00',1,0,41,4,1,0,2,0,0,37,11,1,48
'2016-10-13','19:00:00',2,0,42,4,0,0,0,0,0,34,12,1,46
'2016-10-13','19:00:00',3,0,37,12,0,0,0,0,0,38,11,1,49
'2016-10-13','19:00:00',4,0,45,3,0,0,1,0,0,38,11,1,49
'2016-10-13','19:20:00',0,0,19,0,0,0,0,0,0,14,5,1,19
'2016-10-13','19:20:00',1,0,25,2,1,0,1,0,0,20,9,1,29
'2016-10-13','19:20:00',2,0,39,6,0,0,0,0,0,33,12,1,45
'2016-10-13','19:20:00',3,0,40,11,0,0,0,0,0,38,13,1,51
'2016-10-13','19:20:00',4,0,54,0,1,0,2,0,0,42,15,1,57
'2016-10-13','19:40:00',0,0,21,0,0,0,0,0,0,16,5,1,21
'2016-10-13','19:40:00',1,0,49,2,0,0,2,0,0,36,17,1,53
'2016-10-13','19:40:00',2,0,28,9,0,0,0,0,0,27,10,1,37
'2016-10-13','19:40:00',3,0,36,15,0,0,0,0,0,38,13,1,51
'2016-10-13','19:40:00',4,0,61,3,2,0,2,0,0,38,30,1,68
'2016-10-13','20:00:00',0,0,17,0,0,0,0,0,0,13,4,1,17
'2016-10-13','20:00:00',1,0,37,3,2,0,1,0,0,33,10,1,43
'2016-10-13','20:00:00',2,0,40,4,0,0,0,0,0,31,13,1,44
'2016-10-13','20:00:00',3,0,50,15,0,0,0,0,0,52,13,1,65
'2016-10-13','20:00:00',4,0,47,2,0,1,0,0,0,32,18,1,50
'2016-10-13','20:20:00',0,0,17,1,0,0,0,0,0,13,5,1,18
'2016-10-13','20:20:00',1,0,29,6,1,0,2,0,0,30,8,1,38
'2016-10-13','20:20:00',2,0,28,6,0,0,0,0,0,24,10,1,34
'2016-10-13','20:20:00',3,0,37,10,0,0,0,0,0,39,8,1,47
'2016-10-13','20:20:00',4,0,39,0,1,0,2,0,0,28,14,1,42
'2016-10-13','20:40:00',0,0,16,2,0,0,0,0,0,14,4,1,18
'2016-10-13','20:40:00',1,0,32,2,1,0,3,0,0,24,14,1,38
'2016-10-13','20:40:00',2,0,31,11,0,0,0,0,0,33,9,1,42
'2016-10-13','20:40:00',3,0,23,11,0,0,0,0,0,25,9,1,34
'2016-10-13','20:40:00',4,0,48,0,0,0,2,0,0,41,9,1,50
'2016-10-13','21:00:00',0,0,16,2,0,0,0,0,0,13,5,1,18
'2016-10-13','21:00:00',1,0,20,5,2,0,2,0,0,19,10,1,29
'2016-10-13','21:00:00',2,0,25,1,0,0,0,0,0,17,9,1,26
'2016-10-13','21:00:00',3,0,25,12,0,0,0,0,0,26,11,1,37
'2016-10-13','21:00:00',4,0,34,3,0,0,0,0,1,25,13,1,38
'2016-10-13','21:20:00',0,0,15,3,0,0,0,0,0,15,3,1,18
'2016-10-13','21:20:00',1,0,21,2,0,0,0,0,0,17,6,1,23
'2016-10-13','21:20:00',2,0,16,9,0,0,0,0,0,20,5,1,25
'2016-10-13','21:20:00',3,0,23,8,0,0,0,0,0,24,7,1,31
'2016-10-13','21:20:00',4,0,33,1,1,0,0,0,0,27,8,1,35
'2016-10-13','21:40:00',0,0,15,1,0,0,0,0,0,10,6,1,16
'2016-10-13','21:40:00',1,0,24,1,0,0,0,0,0,17,8,1,25
'2016-10-13','21:40:00',2,1,20,6,0,0,0,0,0,20,7,1,27
'2016-10-13','21:40:00',3,0,22,5,0,0,0,0,0,24,3,1,27
'2016-10-13','21:40:00',4,0,41,1,1,1,1,0,0,31,14,1,45
'2016-10-13','22:00:00',0,0,8,1,0,0,0,0,0,7,2,1,9
'2016-10-13','22:00:00',1,0,17,4,1,1,1,0,0,19,5,1,24
'2016-10-13','22:00:00',2,0,11,6,0,0,0,0,0,14,3,1,17
'2016-10-13','22:00:00',3,0,15,8,0,0,0,0,0,16,7,1,23
'2016-10-13','22:00:00',4,0,31,2,0,0,3,0,0,30,6,1,36
'2016-10-13','22:20:00',0,0,11,0,0,0,0,0,0,7,4,1,11
'2016-10-13','22:20:00',1,0,17,1,0,1,0,0,0,12,7,1,19
'2016-10-13','22:20:00',2,0,10,3,0,0,0,0,0,7,6,1,13
'2016-10-13','22:20:00',3,0,18,4,0,0,0,0,0,15,7,1,22
'2016-10-13','22:20:00',4,0,30,2,0,0,1,0,0,20,13,1,33
'2016-10-13','22:40:00',0,0,6,0,0,0,0,0,0,5,1,1,6
'2016-10-13','22:40:00',1,0,19,3,0,1,2,0,0,22,3,1,25
'2016-10-13','22:40:00',2,0,9,6,0,0,0,0,0,11,4,1,15
'2016-10-13','22:40:00',3,0,15,2,0,0,0,0,0,14,3,1,17
'2016-10-13','22:40:00',4,0,24,0,0,0,1,0,0,18,7,1,25
'2016-10-13','23:00:00',0,0,3,0,0,0,0,0,0,1,2,1,3
'2016-10-13','23:00:00',1,0,10,1,1,0,2,0,0,12,2,1,14
'2016-10-13','23:00:00',2,0,5,1,0,0,0,0,0,3,3,1,6
'2016-10-13','23:00:00',3,0,4,0,0,0,0,0,0,4,0,1,4
'2016-10-13','23:00:00',4,0,14,0,0,0,1,0,0,11,4,1,15
'2016-10-13','23:20:00',0,0,10,1,0,0,0,0,0,6,5,1,11
'2016-10-13','23:20:00',1,0,6,4,0,1,0,0,0,10,1,1,11
'2016-10-13','23:20:00',2,0,9,2,0,0,0,0,0,5,6,1,11
'2016-10-13','23:20:00',3,0,14,1,0,0,0,0,0,15,0,1,15
'2016-10-13','23:20:00',4,0,14,1,0,0,0,0,0,12,3,1,15
'2016-10-13','23:40:00',0,0,9,0,0,0,0,0,0,3,6,1,9
'2016-10-13','23:40:00',1,0,5,1,0,0,2,0,0,7,1,1,8
'2016-10-13','23:40:00',2,0,2,6,0,1,0,0,0,7,2,1,9
'2016-10-13','23:40:00',3,0,7,9,0,0,0,0,0,14,2,1,16
'2016-10-13','23:40:00',4,0,13,0,0,0,0,0,0,12,1,1,13
'2016-10-14','00:00:00',0,0,11,1,2,0,1,0,0,14,1,1,15
'2016-10-14','00:00:00',1,0,99,9,4,6,3,0,1,89,33,1,122
'2016-10-14','00:00:00',2,0,1,0,0,0,0,0,0,0,1,1,1
'2016-10-14','00:00:00',3,0,12,2,0,0,2,0,0,14,2,1,16
'2016-10-14','00:00:00',4,0,119,2,3,1,3,0,0,96,32,1,128
'2016-10-14','00:20:00',0,0,10,2,2,0,1,0,0,15,0,1,15
'2016-10-14','00:20:00',1,0,44,5,1,3,3,0,1,48,9,1,57
'2016-10-14','00:20:00',2,0,1,0,0,0,0,0,0,0,1,1,1
'2016-10-14','00:20:00',3,0,15,0,0,0,1,0,0,16,0,1,16
'2016-10-14','00:20:00',4,0,95,5,5,6,1,0,0,75,37,1,112
'2016-10-14','00:40:00',0,0,7,0,0,0,1,0,0,8,0,1,8
'2016-10-14','00:40:00',1,0,26,3,0,0,1,0,2,26,6,1,32
'2016-10-14','00:40:00',2,0,1,0,0,0,0,0,0,0,1,1,1
'2016-10-14','00:40:00',3,0,15,1,0,0,2,0,0,17,1,1,18
'2016-10-14','00:40:00',4,0,59,4,0,16,2,0,0,48,33,1,81
'2016-10-14','01:00:00',0,0,4,2,0,0,0,0,0,6,0,1,6
'2016-10-14','01:00:00',1,0,4,1,0,0,1,0,0,6,0,1,6
'2016-10-14','01:00:00',2,0,0,0,0,0,0,0,0,0,0,1,0
'2016-10-14','01:00:00',3,0,14,3,0,0,5,0,0,21,1,1,22
'2016-10-14','01:00:00',4,0,12,2,0,0,0,0,0,14,0,1,14
'2016-10-14','01:20:00',0,0,8,1,1,0,1,0,0,10,1,1,11
'2016-10-14','01:20:00',1,0,6,3,0,0,1,0,0,8,2,1,10
'2016-10-14','01:20:00',2,0,0,0,0,0,0,0,0,0,0,1,0
'2016-10-14','01:20:00',3,0,10,4,0,0,2,0,0,15,1,1,16
'2016-10-14','01:20:00',4,0,9,2,0,1,0,0,0,10,2,1,12
'2016-10-14','01:40:00',0,0,7,2,2,0,1,0,0,12,0,1,12
'2016-10-14','01:40:00',1,0,5,1,0,0,1,0,0,6,1,1,7
'2016-10-14','01:40:00',2,0,1,0,0,0,0,0,0,0,1,1,1
'2016-10-14','01:40:00',3,0,14,1,0,0,0,0,0,13,2,1,15
'2016-10-14','01:40:00',4,0,9,0,0,0,5,0,0,11,3,1,14
'2016-10-14','02:00:00',0,0,4,1,1,0,1,0,0,7,0,1,7
'2016-10-14','02:00:00',1,0,5,1,0,1,2,0,0,9,0,1,9
'2016-10-14','02:00:00',2,0,0,0,0,0,0,0,0,0,0,1,0
'2016-10-14','02:00:00',3,0,12,0,0,0,0,0,0,12,0,1,12
'2016-10-14','02:00:00',4,0,5,0,0,0,1,0,0,4,2,1,6
'2016-10-14','02:20:00',0,0,3,2,0,0,0,0,0,4,1,1,5
'2016-10-14','02:20:00',1,0,5,0,0,0,3,0,0,8,0,1,8
'2016-10-14','02:20:00',2,0,0,0,0,0,0,0,0,0,0,1,0
'2016-10-14','02:20:00',3,0,12,0,0,0,2,0,0,14,0,1,14
'2016-10-14','02:20:00',4,0,2,0,0,0,3,0,0,4,1,1,5
'2016-10-14','02:40:00',0,0,4,1,4,0,3,0,0,12,0,1,12
'2016-10-14','02:40:00',1,0,5,1,0,0,0,0,0,6,0,1,6
'2016-10-14','02:40:00',2,0,1,0,0,0,0,0,0,0,1,1,1
'2016-10-14','02:40:00',3,0,13,2,1,0,0,0,0,13,3,1,16
'2016-10-14','02:40:00',4,0,5,2,0,0,2,0,0,8,1,1,9
'2016-10-14','03:00:00',0,0,3,1,0,0,0,0,0,2,2,1,4
'2016-10-14','03:00:00',1,0,3,4,0,0,0,0,0,7,0,1,7
'2016-10-14','03:00:00',2,0,2,0,0,0,0,0,0,0,2,1,2
'2016-10-14','03:00:00',3,0,13,0,0,0,0,0,0,12,1,1,13
'2016-10-14','03:00:00',4,0,1,0,1,0,0,0,0,2,0,1,2
'2016-10-14','03:20:00',0,0,2,0,1,0,0,0,0,3,0,1,3
'2016-10-14','03:20:00',1,0,6,1,0,0,1,0,0,8,0,1,8
'2016-10-14','03:20:00',2,0,1,0,0,0,0,0,0,0,1,1,1
'2016-10-14','03:20:00',3,0,10,1,0,0,1,0,0,11,1,1,12
'2016-10-14','03:20:00',4,0,4,0,0,0,2,0,0,5,1,1,6
'2016-10-14','03:40:00',0,0,3,1,0,0,4,0,0,7,1,1,8
'2016-10-14','03:40:00',1,0,10,2,0,0,0,0,0,10,2,1,12
'2016-10-14','03:40:00',2,0,0,0,0,0,0,0,0,0,0,1,0
'2016-10-14','03:40:00',3,0,4,1,0,0,2,0,0,7,0,1,7
'2016-10-14','03:40:00',4,0,2,0,0,0,0,0,0,2,0,1,2
'2016-10-14','04:00:00',0,0,7,0,0,0,5,0,0,12,0,1,12
'2016-10-14','04:00:00',1,0,13,1,0,0,2,0,0,15,1,1,16
'2016-10-14','04:00:00',2,0,0,0,0,0,0,0,0,0,0,1,0
'2016-10-14','04:00:00',3,0,9,0,2,0,0,0,0,11,0,1,11
'2016-10-14','04:00:00',4,0,2,0,1,0,0,0,0,2,1,1,3
'2016-10-14','04:20:00',0,0,7,1,0,0,5,0,0,13,0,1,13
'2016-10-14','04:20:00',1,0,13,1,0,0,3,0,0,17,0,1,17
'2016-10-14','04:20:00',2,0,1,0,0,0,0,0,0,0,1,1,1
'2016-10-14','04:20:00',3,0,10,1,2,0,0,0,0,11,2,1,13
'2016-10-14','04:20:00',4,0,3,2,1,0,3,0,0,9,0,1,9
'2016-10-14','04:40:00',0,0,4,2,0,0,0,0,0,6,0,1,6
'2016-10-14','04:40:00',1,0,19,3,0,0,3,0,0,22,3,1,25
'2016-10-14','04:40:00',2,0,3,3,0,0,0,0,0,5,1,1,6
'2016-10-14','04:40:00',3,1,6,1,3,0,3,0,0,12,2,1,14
'2016-10-14','04:40:00',4,0,4,3,1,0,3,0,0,10,1,1,11
'2016-10-14','05:00:00',0,0,2,1,0,0,0,0,0,3,0,1,3
'2016-10-14','05:00:00',1,0,21,1,6,0,1,0,0,27,2,1,29
'2016-10-14','05:00:00',2,0,5,9,0,0,0,0,0,13,1,1,14
'2016-10-14','05:00:00',3,0,10,5,0,0,0,0,0,15,0,1,15
'2016-10-14','05:00:00',4,0,6,2,0,1,2,0,0,11,0,1,11
'2016-10-14','05:20:00',0,0,3,4,0,0,0,0,0,5,2,1,7
'2016-10-14','05:20:00',1,0,28,3,0,0,2,0,0,33,0,1,33
'2016-10-14','05:20:00',2,0,8,2,0,0,0,0,0,10,0,1,10
'2016-10-14','05:20:00',3,0,10,6,0,0,0,0,0,14,2,1,16
'2016-10-14','05:20:00',4,0,1,2,1,0,1,0,0,4,1,1,5
'2016-10-14','05:40:00',0,0,6,2,0,0,0,0,0,8,0,1,8
'2016-10-14','05:40:00',1,0,30,3,3,0,5,0,0,40,1,1,41
'2016-10-14','05:40:00',2,0,11,11,0,0,0,0,0,16,6,1,22
'2016-10-14','05:40:00',3,0,11,7,0,0,0,0,0,16,2,1,18
'2016-10-14','05:40:00',4,0,6,5,1,0,0,0,1,12,1,1,13
'2016-10-14','06:00:00',0,0,12,1,0,1,0,0,0,9,5,1,14
'2016-10-14','06:00:00',1,0,22,4,3,0,5,0,0,31,3,1,34
'2016-10-14','06:00:00',2,0,17,3,0,0,0,0,0,17,3,1,20
'2016-10-14','06:00:00',3,0,14,5,0,0,0,0,0,14,5,1,19
'2016-10-14','06:00:00',4,0,9,5,1,1,1,0,0,14,3,1,17
'2016-10-14','06:20:00',0,0,18,2,0,0,0,0,0,15,5,1,20
'2016-10-14','06:20:00',1,0,35,7,5,0,1,0,0,41,7,1,48
'2016-10-14','06:20:00',2,0,37,8,0,0,0,0,0,36,9,1,45
'2016-10-14','06:20:00',3,0,25,12,0,1,0,0,0,31,7,1,38
'2016-10-14','06:20:00',4,0,18,10,1,2,3,0,0,29,5,1,34
'2016-10-14','06:40:00',0,0,16,1,2,1,0,0,0,13,7,1,20
'2016-10-14','06:40:00',1,0,42,7,2,2,4,0,0,48,9,1,57
'2016-10-14','06:40:00',2,0,41,6,0,0,0,0,0,33,14,1,47
'2016-10-14','06:40:00',3,0,60,16,1,1,0,0,0,59,19,1,78
'2016-10-14','06:40:00',4,0,48,3,1,1,1,0,0,44,10,1,54
'2016-10-14','07:00:00',0,0,19,3,0,1,0,0,0,16,7,1,23
'2016-10-14','07:00:00',1,0,56,6,3,2,5,0,0,57,15,1,72
'2016-10-14','07:00:00',2,0,80,5,0,2,0,0,0,54,33,1,87
'2016-10-14','07:00:00',3,0,72,15,1,5,0,0,0,54,39,1,93
'2016-10-14','07:00:00',4,0,56,17,0,0,0,0,0,52,21,1,73
'2016-10-14','07:20:00',0,0,25,3,0,0,0,0,0,22,6,1,28
'2016-10-14','07:20:00',1,0,65,6,4,1,2,0,0,56,22,1,78
'2016-10-14','07:20:00',2,0,86,9,1,0,0,0,0,61,35,1,96
'2016-10-14','07:20:00',3,0,108,16,1,1,0,0,0,80,46,1,126
'2016-10-14','07:20:00',4,0,66,3,1,1,0,0,0,51,20,1,71
'2016-10-14','07:40:00',0,0,28,2,0,0,0,0,0,22,8,1,30
'2016-10-14','07:40:00',1,0,104,5,4,2,5,0,0,85,35,1,120
'2016-10-14','07:40:00',2,0,105,3,0,0,0,0,0,71,37,1,108
'2016-10-14','07:40:00',3,0,131,18,0,3,0,0,0,103,49,1,152
'2016-10-14','07:40:00',4,0,73,1,3,0,0,0,0,55,22,1,77
'2016-10-14','08:00:00',0,0,32,2,0,0,0,0,0,18,16,1,34
'2016-10-14','08:00:00',1,0,100,4,2,0,2,0,0,78,30,1,108
'2016-10-14','08:00:00',2,0,105,5,1,1,0,0,0,71,41,1,112
'2016-10-14','08:00:00',3,0,139,18,0,1,0,0,0,102,56,1,158
'2016-10-14','08:00:00',4,0,89,5,2,1,1,0,1,68,31,1,99
'2016-10-14','08:20:00',0,0,53,5,1,0,0,0,0,44,15,1,59
'2016-10-14','08:20:00',1,0,99,5,0,2,1,0,0,82,25,1,107
'2016-10-14','08:20:00',2,0,116,15,0,1,0,0,0,87,45,1,132
'2016-10-14','08:20:00',3,0,160,20,0,0,0,0,0,126,54,1,180
'2016-10-14','08:20:00',4,0,124,6,2,0,2,0,0,93,41,1,134
'2016-10-14','08:40:00',0,0,41,2,2,1,0,0,0,36,10,1,46
'2016-10-14','08:40:00',1,0,99,7,1,1,0,0,0,94,14,1,108
'2016-10-14','08:40:00',2,0,136,4,1,0,0,0,0,95,46,1,141
'2016-10-14','08:40:00',3,0,127,18,1,0,0,0,0,109,37,1,146
'2016-10-14','08:40:00',4,0,116,8,1,0,2,0,0,70,57,1,127
'2016-10-14','09:00:00',0,0,36,8,0,0,0,0,0,35,9,1,44
'2016-10-14','09:00:00',1,0,115,4,2,2,2,0,1,93,33,1,126
'2016-10-14','09:00:00',2,0,95,8,2,0,0,0,0,78,27,1,105
'2016-10-14','09:00:00',3,1,133,27,0,0,0,0,0,124,37,1,161
'2016-10-14','09:00:00',4,0,114,6,3,0,2,0,0,85,40,1,125
'2016-10-14','09:20:00',0,0,44,4,0,0,0,0,0,40,8,1,48
'2016-10-14','09:20:00',1,0,98,3,0,4,6,0,0,86,25,1,111
'2016-10-14','09:20:00',2,0,99,17,1,0,0,0,0,88,29,1,117
'2016-10-14','09:20:00',3,0,113,25,0,2,0,0,0,110,30,1,140
'2016-10-14','09:20:00',4,0,87,5,2,3,3,0,0,69,31,1,100
'2016-10-14','09:40:00',0,0,42,3,0,0,0,0,0,33,12,1,45
'2016-10-14','09:40:00',1,0,126,7,3,6,7,0,3,114,38,1,152
'2016-10-14','09:40:00',2,0,69,6,1,1,0,0,0,59,18,1,77
'2016-10-14','09:40:00',3,0,108,20,1,0,0,0,0,99,30,1,129
'2016-10-14','09:40:00',4,0,95,2,1,0,5,0,2,79,26,1,105
'2016-10-14','10:00:00',0,0,49,4,0,0,0,0,0,38,15,1,53
'2016-10-14','10:00:00',1,0,65,18,1,1,4,0,0,73,16,1,89
'2016-10-14','10:00:00',2,0,104,17,0,0,0,0,0,96,25,1,121
'2016-10-14','10:00:00',3,0,107,23,2,0,0,0,0,106,26,1,132
'2016-10-14','10:00:00',4,0,81,7,1,1,2,0,0,67,25,1,92
'2016-10-14','10:20:00',0,0,44,3,0,0,0,0,0,36,11,1,47
'2016-10-14','10:20:00',1,0,106,16,3,2,10,0,0,97,40,1,137
'2016-10-14','10:20:00',2,0,69,14,0,0,0,0,0,56,27,1,83
'2016-10-14','10:20:00',3,0,99,39,1,1,0,0,0,110,30,1,140
'2016-10-14','10:20:00',4,0,78,0,3,3,1,0,0,61,24,1,85
'2016-10-14','10:40:00',0,0,38,5,0,0,0,0,0,35,8,1,43
'2016-10-14','10:40:00',1,0,79,8,4,1,2,0,0,78,16,1,94
'2016-10-14','10:40:00',2,0,64,11,0,0,0,0,1,59,17,1,76
'2016-10-14','10:40:00',3,0,108,25,0,0,0,0,0,95,38,1,133
'2016-10-14','10:40:00',4,0,67,6,1,0,2,0,0,59,17,1,76
'2016-10-14','11:00:00',0,0,39,3,0,1,0,0,0,36,7,1,43
'2016-10-14','11:00:00',1,0,64,10,8,7,1,0,1,75,16,1,91
'2016-10-14','11:00:00',2,0,62,14,0,0,0,0,0,59,17,1,76
'2016-10-14','11:00:00',3,0,97,26,0,1,0,0,0,95,29,1,124
'2016-10-14','11:00:00',4,0,66,6,3,1,1,0,0,56,21,1,77
'2016-10-14','11:20:00',0,0,38,2,1,0,0,0,0,30,11,1,41
'2016-10-14','11:20:00',1,0,80,7,4,4,3,0,0,75,23,1,98
'2016-10-14','11:20:00',2,0,53,13,0,0,0,0,0,56,10,1,66
'2016-10-14','11:20:00',3,0,80,16,1,0,0,0,0,74,23,1,97
'2016-10-14','11:20:00',4,0,76,6,3,1,2,1,0,60,29,1,89
'2016-10-14','11:40:00',0,0,36,4,0,1,0,0,0,33,8,1,41
'2016-10-14','11:40:00',1,0,73,13,0,1,1,0,1,68,21,1,89
'2016-10-14','11:40:00',2,0,52,9,0,0,0,0,0,53,8,1,61
'2016-10-14','11:40:00',3,0,67,23,1,2,0,0,0,74,19,1,93
'2016-10-14','11:40:00',4,0,81,4,0,0,0,0,0,61,24,1,85
'2016-10-14','12:00:00',0,0,22,2,0,0,0,0,0,20,4,1,24
'2016-10-14','12:00:00',1,0,83,11,3,2,4,0,0,82,21,1,103
'2016-10-14','12:00:00',2,0,58,5,0,1,0,0,1,47,18,1,65
'2016-10-14','12:00:00',3,0,79,19,0,1,0,0,0,76,23,1,99
'2016-10-14','12:00:00',4,0,86,5,2,0,2,0,0,76,19,1,95
'2016-10-14','12:20:00',0,0,36,5,1,0,0,0,0,28,14,1,42
'2016-10-14','12:20:00',1,0,79,7,2,2,3,0,0,70,23,1,93
'2016-10-14','12:20:00',2,1,71,13,0,1,0,0,0,58,28,1,86
'2016-10-14','12:20:00',3,0,74,20,0,1,0,0,0,73,22,1,95
'2016-10-14','12:20:00',4,0,97,3,4,0,3,0,0,80,27,1,107
'2016-10-14','12:40:00',0,0,48,5,1,0,0,0,0,40,14,1,54
'2016-10-14','12:40:00',1,0,72,9,5,1,1,0,0,74,14,1,88
'2016-10-14','12:40:00',2,0,81,11,0,1,0,0,0,73,20,1,93
'2016-10-14','12:40:00',3,0,81,23,0,1,0,0,0,77,28,1,105
'2016-10-14','12:40:00',4,0,84,8,2,0,0,0,0,77,17,1,94
'2016-10-14','13:00:00',0,0,55,2,1,0,0,0,0,42,16,1,58
'2016-10-14','13:00:00',1,0,86,8,2,1,2,0,0,86,13,1,99
'2016-10-14','13:00:00',2,0,69,9,2,0,0,0,0,55,25,1,80
'2016-10-14','13:00:00',3,0,95,26,0,3,0,0,0,89,35,1,124
'2016-10-14','13:00:00',4,0,127,12,1,0,1,0,0,106,35,1,141
'2016-10-14','13:20:00',0,0,48,4,0,1,0,0,0,44,9,1,53
'2016-10-14','13:20:00',1,0,90,10,3,2,5,0,1,90,21,1,111
'2016-10-14','13:20:00',2,0,75,6,2,0,0,0,0,58,25,1,83
'2016-10-14','13:20:00',3,0,82,23,1,2,0,0,0,83,25,1,108
'2016-10-14','13:20:00',4,0,114,8,5,0,2,0,0,95,34,1,129
'2016-10-14','13:40:00',0,0,39,5,0,0,0,0,0,33,11,1,44
'2016-10-14','13:40:00',1,0,94,6,2,3,3,0,0,84,24,1,108
